"Plot Title: Field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20042963, SEN S/N: 20042963)","RH, % (LGR S/N: 20042963, SEN S/N: 20042963)","Host Connected (LGR S/N: 20042963)","Stopped (LGR S/N: 20042963)","End Of File (LGR S/N: 20042963)"
4791,06/02/18 06:27:13 AM,18.370,91.797,,,
4792,06/02/18 06:32:13 AM,18.251,90.539,,,
4793,06/02/18 06:37:13 AM,18.203,92.021,,,
4794,06/02/18 06:42:13 AM,18.298,92.364,,,
4795,06/02/18 06:47:13 AM,18.251,91.501,,,
4796,06/02/18 06:52:13 AM,18.227,91.708,,,
4797,06/02/18 06:57:13 AM,18.322,91.492,,,
4798,06/02/18 07:02:13 AM,18.560,91.471,,,
4799,06/02/18 07:07:13 AM,18.798,91.156,,,
4800,06/02/18 07:12:13 AM,19.059,90.147,,,
4801,06/02/18 07:17:13 AM,19.226,89.999,,,
4802,06/02/18 07:22:13 AM,19.583,89.681,,,
4803,06/02/18 07:27:13 AM,19.797,88.214,,,
4804,06/02/18 07:32:13 AM,19.797,89.490,,,
4805,06/02/18 07:37:13 AM,19.821,86.637,,,
4806,06/02/18 07:42:13 AM,20.082,87.191,,,
4807,06/02/18 07:47:13 AM,20.178,84.958,,,
4808,06/02/18 07:52:13 AM,20.845,84.972,,,
4809,06/02/18 07:57:13 AM,22.829,77.959,,,
4810,06/02/18 08:02:13 AM,24.973,69.150,,,
4811,06/02/18 08:07:13 AM,26.530,62.970,,,
4812,06/02/18 08:12:13 AM,27.167,59.737,,,
4813,06/02/18 08:17:13 AM,27.437,58.907,,,
4814,06/02/18 08:22:13 AM,28.029,58.873,,,
4815,06/02/18 08:27:13 AM,27.413,60.583,,,
4816,06/02/18 08:32:13 AM,26.359,60.942,,,
4817,06/02/18 08:37:13 AM,28.103,55.396,,,
4818,06/02/18 08:42:13 AM,30.755,49.870,,,
4819,06/02/18 08:47:13 AM,31.517,44.404,,,
4820,06/02/18 08:52:13 AM,30.149,50.050,,,
4821,06/02/18 08:57:13 AM,28.673,55.257,,,
4822,06/02/18 09:02:13 AM,28.425,55.759,,,
4823,06/02/18 09:07:13 AM,26.897,60.068,,,
4824,06/02/18 09:12:13 AM,25.385,66.701,,,
4825,06/02/18 09:17:13 AM,24.634,68.012,,,
4826,06/02/18 09:22:13 AM,26.042,63.716,,,
4827,06/02/18 09:27:13 AM,25.264,67.102,,,
4828,06/02/18 09:32:13 AM,23.573,73.938,,,
4829,06/02/18 09:37:13 AM,22.757,76.736,,,
4830,06/02/18 09:42:13 AM,25.167,66.210,,,
4831,06/02/18 09:47:13 AM,26.505,63.150,,,
4832,06/02/18 09:52:13 AM,26.456,63.050,,,
4833,06/02/18 09:57:13 AM,24.465,69.207,,,
4834,06/02/18 10:02:13 AM,23.958,70.511,,,
4835,06/02/18 10:07:13 AM,24.055,71.475,,,
4836,06/02/18 10:12:13 AM,25.725,62.317,,,
4837,06/02/18 10:17:13 AM,24.248,68.571,,,
4838,06/02/18 10:22:13 AM,24.127,67.412,,,
4839,06/02/18 10:27:13 AM,24.368,67.875,,,
4840,06/02/18 10:32:13 AM,24.079,71.804,,,
4841,06/02/18 10:37:13 AM,23.717,68.773,,,
4842,06/02/18 10:42:13 AM,25.458,61.445,,,
4843,06/02/18 10:47:13 AM,25.409,63.306,,,
4844,06/02/18 10:52:13 AM,25.603,62.696,,,
4845,06/02/18 10:57:13 AM,26.603,57.220,,,
4846,06/02/18 11:02:13 AM,26.750,58.802,,,
4847,06/02/18 11:07:13 AM,27.955,52.933,,,
4848,06/02/18 11:12:13 AM,27.856,54.412,,,
4849,06/02/18 11:17:13 AM,28.029,58.154,,,
4850,06/02/18 11:22:13 AM,28.375,54.612,,,
4851,06/02/18 11:27:13 AM,27.708,57.980,,,
4852,06/02/18 11:32:13 AM,27.265,58.632,,,
4853,06/02/18 11:37:13 AM,29.171,56.246,,,
4854,06/02/18 11:42:13 AM,27.363,55.794,,,
4855,06/02/18 11:47:13 AM,27.733,56.320,,,
4856,06/02/18 11:52:13 AM,27.708,55.813,,,
4857,06/02/18 11:57:13 AM,28.375,57.170,,,
4858,06/02/18 12:02:13 PM,28.798,58.144,,,
4859,06/02/18 12:07:13 PM,29.221,53.490,,,
4860,06/02/18 12:12:13 PM,29.221,53.618,,,
4861,06/02/18 12:17:13 PM,30.780,53.322,,,
4862,06/02/18 12:22:13 PM,29.847,54.502,,,
4863,06/02/18 12:27:13 PM,28.847,57.618,,,
4864,06/02/18 12:32:13 PM,29.947,54.102,,,
4865,06/02/18 12:37:13 PM,28.922,54.848,,,
4866,06/02/18 12:42:13 PM,29.371,50.980,,,
4867,06/02/18 12:47:13 PM,28.648,53.570,,,
4868,06/02/18 12:52:13 PM,28.153,54.200,,,
4869,06/02/18 12:57:13 PM,27.930,54.517,,,
4870,06/02/18 01:02:13 PM,27.167,56.394,,,
4871,06/02/18 01:07:13 PM,26.897,61.089,,,
4872,06/02/18 01:12:13 PM,26.799,59.090,,,
4873,06/02/18 01:17:13 PM,27.388,59.056,,,
4874,06/02/18 01:22:13 PM,28.450,51.435,,,
4875,06/02/18 01:27:13 PM,28.748,53.170,,,
4876,06/02/18 01:32:13 PM,28.475,53.196,,,
4877,06/02/18 01:37:13 PM,26.897,58.544,,,
4878,06/02/18 01:42:13 PM,26.970,59.676,,,
4879,06/02/18 01:47:13 PM,26.310,59.014,,,
4880,06/02/18 01:52:13 PM,27.339,53.737,,,
4881,06/02/18 01:57:13 PM,27.980,50.828,,,
4882,06/02/18 02:02:13 PM,28.400,49.759,,,
4883,06/02/18 02:07:13 PM,28.425,52.296,,,
4884,06/02/18 02:12:13 PM,27.708,53.852,,,
4885,06/02/18 02:17:13 PM,27.782,52.591,,,
4886,06/02/18 02:22:13 PM,28.375,53.564,,,
4887,06/02/18 02:27:13 PM,28.128,54.323,,,
4888,06/02/18 02:32:13 PM,27.708,55.371,,,
4889,06/02/18 02:37:13 PM,27.905,53.816,,,
4890,06/02/18 02:42:13 PM,27.955,52.742,,,
4891,06/02/18 02:47:13 PM,28.078,54.221,,,
4892,06/02/18 02:52:13 PM,27.683,52.258,,,
4893,06/02/18 02:57:13 PM,27.511,50.702,,,
4894,06/02/18 03:02:13 PM,27.585,49.492,,,
4895,06/02/18 03:07:13 PM,28.054,50.934,,,
4896,06/02/18 03:12:13 PM,27.683,48.765,,,
4897,06/02/18 03:17:13 PM,28.029,51.347,,,
4898,06/02/18 03:22:13 PM,27.757,47.579,,,
4899,06/02/18 03:27:13 PM,27.856,47.171,,,
4900,06/02/18 03:32:13 PM,27.708,44.192,,,
4901,06/02/18 03:37:13 PM,27.683,46.339,,,
4902,06/02/18 03:42:13 PM,27.930,47.827,,,
4903,06/02/18 03:47:13 PM,28.078,46.452,,,
4904,06/02/18 03:52:13 PM,28.648,44.039,,,
4905,06/02/18 03:57:13 PM,28.400,46.035,,,
4906,06/02/18 04:02:13 PM,28.599,46.320,,,
4907,06/02/18 04:07:13 PM,28.425,43.489,,,
4908,06/02/18 04:12:13 PM,28.351,42.955,,,
4909,06/02/18 04:17:13 PM,28.375,42.036,,,
4910,06/02/18 04:22:13 PM,28.499,42.577,,,
4911,06/02/18 04:27:13 PM,28.326,48.653,,,
4912,06/02/18 04:32:13 PM,28.276,44.356,,,
4913,06/02/18 04:37:13 PM,28.078,45.052,,,
4914,06/02/18 04:42:13 PM,28.128,46.133,,,
4915,06/02/18 04:47:13 PM,28.054,44.951,,,
4916,06/02/18 04:52:13 PM,28.400,48.307,,,
4917,06/02/18 04:57:13 PM,28.128,44.437,,,
4918,06/02/18 05:02:13 PM,28.227,44.056,,,
4919,06/02/18 05:07:13 PM,28.078,43.646,,,
4920,06/02/18 05:12:13 PM,27.856,44.732,,,
4921,06/02/18 05:17:13 PM,27.782,45.179,,,
4922,06/02/18 05:22:13 PM,27.683,43.010,,,
4923,06/02/18 05:27:13 PM,27.708,43.243,,,
4924,06/02/18 05:32:13 PM,27.683,43.240,,,
4925,06/02/18 05:37:13 PM,27.831,45.511,,,
4926,06/02/18 05:42:13 PM,27.388,43.043,,,
4927,06/02/18 05:47:13 PM,27.437,41.505,,,
4928,06/02/18 05:52:13 PM,27.339,44.866,,,
4929,06/02/18 05:57:13 PM,26.946,44.038,,,
4930,06/02/18 06:02:13 PM,27.044,43.003,,,
4931,06/02/18 06:07:13 PM,27.118,45.751,,,
4932,06/02/18 06:12:13 PM,27.339,42.480,,,
4933,06/02/18 06:17:13 PM,27.511,44.593,,,
4934,06/02/18 06:22:13 PM,27.388,43.403,,,
4935,06/02/18 06:27:13 PM,27.019,43.230,,,
4936,06/02/18 06:32:13 PM,27.240,42.108,,,
4937,06/02/18 06:37:13 PM,27.486,44.297,,,
4938,06/02/18 06:42:13 PM,27.265,43.618,,,
4939,06/02/18 06:47:13 PM,27.216,46.444,,,
4940,06/02/18 06:52:13 PM,26.823,47.495,,,
4941,06/02/18 06:57:13 PM,26.603,44.519,,,
4942,06/02/18 07:02:13 PM,26.383,44.916,,,
4943,06/02/18 07:07:13 PM,26.090,44.524,,,
4944,06/02/18 07:12:13 PM,25.920,46.577,,,
4945,06/02/18 07:17:13 PM,26.188,58.281,,,
4946,06/02/18 07:22:13 PM,26.579,57.591,,,
4947,06/02/18 07:27:13 PM,26.701,55.792,,,
4948,06/02/18 07:32:13 PM,26.579,56.371,,,
4949,06/02/18 07:37:13 PM,26.115,56.396,,,
4950,06/02/18 07:42:13 PM,25.506,58.612,,,
4951,06/02/18 07:47:13 PM,24.997,61.402,,,
4952,06/02/18 07:52:13 PM,25.264,59.008,,,
4953,06/02/18 07:57:13 PM,25.603,58.254,,,
4954,06/02/18 08:02:13 PM,25.628,65.169,,,
4955,06/02/18 08:07:13 PM,25.385,67.665,,,
4956,06/02/18 08:12:13 PM,24.948,66.625,,,
4957,06/02/18 08:17:13 PM,24.513,69.662,,,
4958,06/02/18 08:22:13 PM,24.079,71.184,,,
4959,06/02/18 08:27:13 PM,23.621,72.865,,,
4960,06/02/18 08:32:13 PM,23.093,76.544,,,
4961,06/02/18 08:37:13 PM,22.517,79.295,,,
4962,06/02/18 08:42:13 PM,21.919,80.504,,,
4963,06/02/18 08:47:13 PM,21.370,80.980,,,
4964,06/02/18 08:52:13 PM,20.916,82.286,,,
4965,06/02/18 08:57:13 PM,20.535,83.597,,,
4966,06/02/18 09:02:13 PM,20.201,83.523,,,
4967,06/02/18 09:07:13 PM,19.940,85.456,,,
4968,06/02/18 09:12:13 PM,19.725,85.627,,,
4969,06/02/18 09:17:13 PM,19.583,86.855,,,
4970,06/02/18 09:22:13 PM,19.487,87.787,,,
4971,06/02/18 09:27:13 PM,19.440,88.293,,,
4972,06/02/18 09:32:13 PM,19.345,88.487,,,
4973,06/02/18 09:37:13 PM,19.250,89.060,,,
4974,06/02/18 09:42:13 PM,19.107,89.701,,,
4975,06/02/18 09:47:13 PM,19.035,90.087,,,
4976,06/02/18 09:52:13 PM,18.940,90.521,,,
4977,06/02/18 09:57:13 PM,18.893,90.536,,,
4978,06/02/18 10:02:13 PM,18.798,90.834,,,
4979,06/02/18 10:07:13 PM,18.702,91.159,,,
4980,06/02/18 10:12:13 PM,18.584,91.210,,,
4981,06/02/18 10:17:13 PM,18.465,91.660,,,
4982,06/02/18 10:22:13 PM,18.393,91.909,,,
4983,06/02/18 10:27:13 PM,18.298,92.364,,,
4984,06/02/18 10:32:13 PM,18.227,92.478,,,
4985,06/02/18 10:37:13 PM,18.155,92.699,,,
4986,06/02/18 10:42:13 PM,18.155,92.752,,,
4987,06/02/18 10:47:13 PM,18.179,92.970,,,
4988,06/02/18 10:52:13 PM,18.179,93.181,,,
4989,06/02/18 10:57:13 PM,18.179,93.234,,,
4990,06/02/18 11:02:13 PM,18.132,93.381,,,
4991,06/02/18 11:07:13 PM,17.965,93.259,,,
4992,06/02/18 11:12:13 PM,17.823,93.513,,,
4993,06/02/18 11:17:13 PM,17.704,93.562,,,
4994,06/02/18 11:22:13 PM,17.632,93.912,,,
4995,06/02/18 11:27:13 PM,17.513,93.882,,,
4996,06/02/18 11:32:13 PM,17.489,94.059,,,
4997,06/02/18 11:37:13 PM,17.466,93.843,,,
4998,06/02/18 11:42:13 PM,17.394,94.166,,,
4999,06/02/18 11:47:13 PM,17.323,94.331,,,
5000,06/02/18 11:52:13 PM,17.228,94.411,,,
5001,06/02/18 11:57:13 PM,17.180,94.661,,,
5002,06/03/18 12:02:13 AM,17.133,94.962,,,
5003,06/03/18 12:07:13 AM,17.133,94.988,,,
5004,06/03/18 12:12:13 AM,17.061,94.996,,,
5005,06/03/18 12:17:13 AM,17.037,95.198,,,
5006,06/03/18 12:22:13 AM,17.037,95.276,,,
5007,06/03/18 12:27:13 AM,17.085,95.471,,,
5008,06/03/18 12:32:13 AM,17.109,95.425,,,
5009,06/03/18 12:37:13 AM,17.109,95.425,,,
5010,06/03/18 12:42:13 AM,16.990,95.446,,,
5011,06/03/18 12:47:13 AM,16.847,95.539,,,
5012,06/03/18 12:52:13 AM,16.680,95.677,,,
5013,06/03/18 12:57:13 AM,16.609,95.762,,,
5014,06/03/18 01:02:13 AM,16.633,96.183,,,
5015,06/03/18 01:07:13 AM,16.752,96.111,,,
5016,06/03/18 01:12:13 AM,16.918,95.427,,,
5017,06/03/18 01:17:13 AM,17.037,95.667,,,
5018,06/03/18 01:22:13 AM,17.632,92.726,,,
5019,06/03/18 01:27:13 AM,17.704,93.008,,,
5020,06/03/18 01:32:13 AM,17.656,92.890,,,
5021,06/03/18 01:37:13 AM,17.371,93.871,,,
5022,06/03/18 01:42:13 AM,17.014,94.618,,,
5023,06/03/18 01:47:13 AM,16.680,94.949,,,
5024,06/03/18 01:52:13 AM,16.418,95.297,,,
5025,06/03/18 01:57:13 AM,16.180,95.442,,,
5026,06/03/18 02:02:13 AM,15.965,95.697,,,
5027,06/03/18 02:07:13 AM,15.846,95.975,,,
5028,06/03/18 02:12:13 AM,15.775,96.266,,,
5029,06/03/18 02:17:13 AM,15.775,96.473,,,
5030,06/03/18 02:22:13 AM,15.703,96.557,,,
5031,06/03/18 02:27:13 AM,15.679,96.653,,,
5032,06/03/18 02:32:13 AM,15.631,96.769,,,
5033,06/03/18 02:37:13 AM,15.679,97.013,,,
5034,06/03/18 02:42:13 AM,15.631,97.052,,,
5035,06/03/18 02:47:13 AM,15.631,97.103,,,
5036,06/03/18 02:52:13 AM,15.655,97.263,,,
5037,06/03/18 02:57:13 AM,15.655,97.109,,,
5038,06/03/18 03:02:13 AM,15.727,97.283,,,
5039,06/03/18 03:07:13 AM,16.085,96.038,,,
5040,06/03/18 03:12:13 AM,16.085,95.521,,,
5041,06/03/18 03:17:13 AM,15.965,95.852,,,
5042,06/03/18 03:22:13 AM,16.037,95.741,,,
5043,06/03/18 03:27:13 AM,15.870,95.930,,,
5044,06/03/18 03:32:13 AM,15.751,96.440,,,
5045,06/03/18 03:37:13 AM,15.942,96.052,,,
5046,06/03/18 03:42:13 AM,15.918,95.943,,,
5047,06/03/18 03:47:13 AM,15.894,96.014,,,
5048,06/03/18 03:52:13 AM,15.894,96.066,,,
5049,06/03/18 03:57:13 AM,15.798,96.324,,,
5050,06/03/18 04:02:13 AM,15.870,95.930,,,
5051,06/03/18 04:07:13 AM,15.751,96.363,,,
5052,06/03/18 04:12:13 AM,15.655,96.441,,,
5053,06/03/18 04:17:13 AM,15.512,96.557,,,
5054,06/03/18 04:22:13 AM,15.297,96.706,,,
5055,06/03/18 04:27:13 AM,15.130,96.866,,,
5056,06/03/18 04:32:13 AM,14.963,96.975,,,
5057,06/03/18 04:37:13 AM,14.819,97.090,,,
5058,06/03/18 04:42:13 AM,14.795,97.416,,,
5059,06/03/18 04:47:13 AM,14.819,97.448,,,
5060,06/03/18 04:52:13 AM,14.819,97.525,,,
5061,06/03/18 04:57:13 AM,14.771,97.588,,,
5062,06/03/18 05:02:13 AM,14.795,97.722,,,
5063,06/03/18 05:07:13 AM,14.699,97.722,,,
5064,06/03/18 05:12:13 AM,14.604,97.696,,,
5065,06/03/18 05:17:13 AM,14.508,97.721,,,
5066,06/03/18 05:22:13 AM,14.484,97.867,,,
5067,06/03/18 05:27:13 AM,14.652,98.193,,,
5068,06/03/18 05:32:13 AM,14.795,97.952,,,
5069,06/03/18 05:37:13 AM,14.675,97.665,,,
5070,06/03/18 05:42:13 AM,14.675,97.894,,,
5071,06/03/18 05:47:13 AM,14.891,97.927,,,
5072,06/03/18 05:52:13 AM,15.202,96.475,,,
5073,06/03/18 05:57:13 AM,14.963,96.514,,,
5074,06/03/18 06:02:13 AM,14.196,92.954,,,
5075,06/03/18 06:07:13 AM,13.644,93.849,,,
5076,06/03/18 06:12:13 AM,13.692,92.876,,,
5077,06/03/18 06:17:13 AM,14.029,90.767,,,
5078,06/03/18 06:22:13 AM,14.484,89.720,,,
5079,06/03/18 06:27:13 AM,15.130,88.816,,,
5080,06/03/18 06:32:13 AM,15.870,86.041,,,
5081,06/03/18 06:37:13 AM,16.775,84.238,,,
5082,06/03/18 06:42:13 AM,17.894,79.783,,,
5083,06/03/18 06:47:13 AM,19.368,74.330,,,
5084,06/03/18 06:52:13 AM,20.583,67.082,,,
5085,06/03/18 06:57:13 AM,22.110,62.002,,,
5086,06/03/18 07:02:13 AM,23.381,59.303,,,
5087,06/03/18 07:07:13 AM,24.682,53.616,,,
5088,06/03/18 07:12:13 AM,25.822,50.765,,,
5089,06/03/18 07:17:13 AM,26.995,48.516,,,
5090,06/03/18 07:22:13 AM,28.351,45.508,,,
5091,06/03/18 07:27:13 AM,29.646,42.903,,,
5092,06/03/18 07:32:13 AM,30.755,40.772,,,
5093,06/03/18 07:37:13 AM,31.722,39.572,,,
5094,06/03/18 07:42:13 AM,32.880,37.570,,,
5095,06/03/18 07:47:13 AM,33.608,35.947,,,
5096,06/03/18 07:52:13 AM,34.765,34.416,,,
5097,06/03/18 07:57:13 AM,35.511,32.834,,,
5098,06/03/18 08:02:13 AM,36.048,34.327,,,
5099,06/03/18 08:07:13 AM,36.588,31.752,,,
5100,06/03/18 08:12:13 AM,36.507,33.818,,,
5101,06/03/18 08:17:13 AM,35.886,31.485,,,
5102,06/03/18 08:22:13 AM,37.161,32.701,,,
5103,06/03/18 08:27:13 AM,36.888,29.621,,,
5104,06/03/18 08:32:13 AM,37.270,30.558,,,
5105,06/03/18 08:37:13 AM,38.598,29.337,,,
5106,06/03/18 08:42:13 AM,38.431,27.990,,,
5107,06/03/18 08:47:13 AM,37.545,28.834,,,
5108,06/03/18 08:52:13 AM,35.859,32.381,,,
5109,06/03/18 08:57:13 AM,34.343,33.693,,,
5110,06/03/18 09:02:13 AM,32.906,34.758,,,
5111,06/03/18 09:07:13 AM,30.679,39.096,,,
5112,06/03/18 09:12:13 AM,29.646,41.416,,,
5113,06/03/18 09:17:13 AM,29.998,44.589,,,
5114,06/03/18 09:22:13 AM,33.217,36.724,,,
5115,06/03/18 09:27:13 AM,33.843,32.414,,,
5116,06/03/18 09:32:13 AM,33.765,31.375,,,
5117,06/03/18 09:37:13 AM,33.582,32.082,,,
5118,06/03/18 09:42:13 AM,34.158,30.269,,,
5119,06/03/18 09:47:13 AM,34.474,29.082,,,
5120,06/03/18 09:52:13 AM,33.870,29.969,,,
5121,06/03/18 09:57:13 AM,33.712,28.571,,,
5122,06/03/18 10:02:13 AM,33.739,29.716,,,
5123,06/03/18 10:07:13 AM,32.621,29.350,,,
5124,06/03/18 10:12:13 AM,32.363,29.468,,,
5125,06/03/18 10:17:13 AM,32.440,28.714,,,
5126,06/03/18 10:22:13 AM,30.780,31.568,,,
5127,06/03/18 10:27:13 AM,29.822,33.898,,,
5128,06/03/18 10:32:13 AM,28.698,36.889,,,
5129,06/03/18 10:37:13 AM,29.221,37.074,,,
5130,06/03/18 10:42:13 AM,29.321,34.326,,,
5131,06/03/18 10:47:13 AM,29.446,34.371,,,
5132,06/03/18 10:52:13 AM,29.421,33.456,,,
5133,06/03/18 10:57:13 AM,30.275,31.730,,,
5134,06/03/18 11:02:13 AM,30.073,30.175,,,
5135,06/03/18 11:07:13 AM,30.552,32.094,,,
5136,06/03/18 11:12:13 AM,30.881,28.385,,,
5137,06/03/18 11:17:13 AM,32.055,30.957,,,
5138,06/03/18 11:22:13 AM,31.722,31.066,,,
5139,06/03/18 11:27:13 AM,31.364,29.938,,,
5140,06/03/18 11:32:13 AM,31.288,31.475,,,
5141,06/03/18 11:37:13 AM,30.729,30.538,,,
5142,06/03/18 11:42:13 AM,31.186,30.335,,,
5143,06/03/18 11:47:13 AM,31.619,30.817,,,
5144,06/03/18 11:52:13 AM,31.390,31.141,,,
5145,06/03/18 11:57:13 AM,31.901,29.500,,,
5146,06/03/18 12:02:13 PM,32.260,30.045,,,
5147,06/03/18 12:07:13 PM,31.568,31.738,,,
5148,06/03/18 12:12:13 PM,31.390,30.283,,,
5149,06/03/18 12:17:13 PM,32.003,33.518,,,
5150,06/03/18 12:22:13 PM,32.776,33.177,,,
5151,06/03/18 12:27:13 PM,31.875,33.404,,,
5152,06/03/18 12:32:13 PM,32.673,27.068,,,
5153,06/03/18 12:37:13 PM,33.243,29.815,,,
5154,06/03/18 12:42:13 PM,31.696,32.023,,,
5155,06/03/18 12:47:13 PM,31.850,28.875,,,
5156,06/03/18 12:52:13 PM,31.594,31.398,,,
5157,06/03/18 12:57:13 PM,30.350,31.087,,,
5158,06/03/18 01:02:13 PM,29.998,31.638,,,
5159,06/03/18 01:07:13 PM,30.527,33.623,,,
5160,06/03/18 01:12:13 PM,30.552,32.605,,,
5161,06/03/18 01:17:13 PM,30.224,33.867,,,
5162,06/03/18 01:22:13 PM,30.123,32.942,,,
5163,06/03/18 01:27:13 PM,30.325,30.059,,,
5164,06/03/18 01:32:13 PM,30.957,32.982,,,
5165,06/03/18 01:37:13 PM,30.729,28.339,,,
5166,06/03/18 01:42:13 PM,30.957,29.836,,,
5167,06/03/18 01:47:13 PM,30.527,31.444,,,
5168,06/03/18 01:52:13 PM,30.881,29.761,,,
5169,06/03/18 01:57:13 PM,30.881,30.105,,,
5170,06/03/18 02:02:13 PM,31.390,31.346,,,
5171,06/03/18 02:07:13 PM,31.034,32.545,,,
5172,06/03/18 02:12:13 PM,30.628,31.487,,,
5173,06/03/18 02:17:13 PM,30.805,32.491,,,
5174,06/03/18 02:22:13 PM,30.932,31.513,,,
5175,06/03/18 02:27:13 PM,30.527,28.289,,,
5176,06/03/18 02:32:13 PM,30.704,30.159,,,
5177,06/03/18 02:37:13 PM,30.780,32.523,,,
5178,06/03/18 02:42:13 PM,30.729,29.199,,,
5179,06/03/18 02:47:13 PM,30.451,31.096,,,
5180,06/03/18 02:52:13 PM,30.704,30.501,,,
5181,06/03/18 02:57:13 PM,30.957,30.111,,,
5182,06/03/18 03:02:13 PM,30.729,31.495,,,
5183,06/03/18 03:07:13 PM,30.679,30.019,,,
5184,06/03/18 03:12:13 PM,30.300,28.409,,,
5185,06/03/18 03:17:13 PM,30.755,29.957,,,
5186,06/03/18 03:22:13 PM,31.110,28.885,,,
5187,06/03/18 03:27:13 PM,30.805,30.235,,,
5188,06/03/18 03:32:13 PM,30.729,30.092,,,
5189,06/03/18 03:37:13 PM,30.780,32.898,,,
5190,06/03/18 03:42:13 PM,30.881,33.247,,,
5191,06/03/18 03:47:13 PM,31.034,32.648,,,
5192,06/03/18 03:52:13 PM,31.034,29.430,,,
5193,06/03/18 03:57:13 PM,31.161,30.745,,,
5194,06/03/18 04:02:13 PM,30.932,28.458,,,
5195,06/03/18 04:07:13 PM,31.288,30.275,,,
5196,06/03/18 04:12:13 PM,31.466,30.255,,,
5197,06/03/18 04:17:13 PM,31.339,30.554,,,
5198,06/03/18 04:22:13 PM,31.415,30.286,,,
5199,06/03/18 04:27:13 PM,30.907,29.866,,,
5200,06/03/18 04:32:13 PM,31.084,31.184,,,
5201,06/03/18 04:37:13 PM,30.983,28.462,,,
5202,06/03/18 04:42:13 PM,31.110,28.472,,,
5203,06/03/18 04:47:13 PM,30.881,31.440,,,
5204,06/03/18 04:52:13 PM,30.780,30.131,,,
5205,06/03/18 04:57:13 PM,31.237,32.631,,,
5206,06/03/18 05:02:13 PM,31.364,29.629,,,
5207,06/03/18 05:07:13 PM,31.034,28.121,,,
5208,06/03/18 05:12:13 PM,31.517,30.088,,,
5209,06/03/18 05:17:13 PM,31.619,32.289,,,
5210,06/03/18 05:22:13 PM,31.390,29.045,,,
5211,06/03/18 05:27:13 PM,30.881,30.482,,,
5212,06/03/18 05:32:13 PM,30.957,30.454,,,
5213,06/03/18 05:37:13 PM,31.492,31.663,,,
5214,06/03/18 05:42:13 PM,30.957,30.865,,,
5215,06/03/18 05:47:13 PM,31.186,30.061,,,
5216,06/03/18 05:52:13 PM,31.237,29.068,,,
5217,06/03/18 05:57:13 PM,31.339,30.931,,,
5218,06/03/18 06:02:13 PM,30.628,30.015,,,
5219,06/03/18 06:07:13 PM,30.552,37.105,,,
5220,06/03/18 06:12:13 PM,29.772,33.046,,,
5221,06/03/18 06:17:13 PM,28.648,33.791,,,
5222,06/03/18 06:22:13 PM,28.078,34.615,,,
5223,06/03/18 06:27:13 PM,28.425,32.487,,,
5224,06/03/18 06:32:13 PM,28.499,34.587,,,
5225,06/03/18 06:37:13 PM,29.171,32.688,,,
5226,06/03/18 06:42:13 PM,29.471,31.184,,,
5227,06/03/18 06:47:13 PM,29.696,35.137,,,
5228,06/03/18 06:52:13 PM,29.646,31.096,,,
5229,06/03/18 06:57:13 PM,29.471,35.015,,,
5230,06/03/18 07:02:13 PM,28.972,35.775,,,
5231,06/03/18 07:07:13 PM,28.922,33.951,,,
5232,06/03/18 07:12:13 PM,28.872,32.865,,,
5233,06/03/18 07:17:13 PM,28.673,34.266,,,
5234,06/03/18 07:22:13 PM,28.499,38.472,,,
5235,06/03/18 07:27:13 PM,28.624,47.233,,,
5236,06/03/18 07:32:13 PM,28.673,55.225,,,
5237,06/03/18 07:37:13 PM,28.400,54.330,,,
5238,06/03/18 07:42:13 PM,27.831,56.649,,,
5239,06/03/18 07:47:13 PM,27.314,59.449,,,
5240,06/03/18 07:52:13 PM,27.118,61.372,,,
5241,06/03/18 07:57:13 PM,27.437,62.534,,,
5242,06/03/18 08:02:13 PM,27.536,67.955,,,
5243,06/03/18 08:07:13 PM,27.462,70.711,,,
5244,06/03/18 08:12:13 PM,27.093,70.793,,,
5245,06/03/18 08:17:13 PM,26.946,72.197,,,
5246,06/03/18 08:22:13 PM,26.530,71.553,,,
5247,06/03/18 08:27:13 PM,25.798,72.957,,,
5248,06/03/18 08:32:13 PM,25.045,73.550,,,
5249,06/03/18 08:37:13 PM,24.368,76.860,,,
5250,06/03/18 08:42:13 PM,23.790,78.703,,,
5251,06/03/18 08:47:13 PM,23.309,80.175,,,
5252,06/03/18 08:52:13 PM,22.901,81.395,,,
5253,06/03/18 08:57:13 PM,22.469,79.770,,,
5254,06/03/18 09:02:13 PM,22.039,80.700,,,
5255,06/03/18 09:07:13 PM,21.680,79.745,,,
5256,06/03/18 09:12:13 PM,21.489,81.428,,,
5257,06/03/18 09:17:13 PM,21.203,82.881,,,
5258,06/03/18 09:22:13 PM,20.988,84.394,,,
5259,06/03/18 09:27:13 PM,20.845,84.778,,,
5260,06/03/18 09:32:13 PM,20.702,83.579,,,
5261,06/03/18 09:37:13 PM,20.654,83.346,,,
5262,06/03/18 09:42:13 PM,20.559,84.990,,,
5263,06/03/18 09:47:13 PM,20.416,85.758,,,
5264,06/03/18 09:52:13 PM,20.321,85.515,,,
5265,06/03/18 09:57:13 PM,20.178,85.813,,,
5266,06/03/18 10:02:13 PM,20.011,85.610,,,
5267,06/03/18 10:07:13 PM,19.868,85.879,,,
